Price,SquareFootage,SchoolRating,RenovationQuality,Garage,CrimeRate,LocalAmenities
279742.0998,781.61,7.52,4.78,1,33.61,5.04
369014.675,1115.69,7.53,6.97,1,19.22,8.09
298930.5856,837.79,3.91,5.06,0,31.19,5.37
316805.749,1274.02,9.47,6.97,0,22.13,9.51
592114.7018,1158.05,8.49,6.91,0,34.8,8.87
516493.2791,1318.48,7.79,6.22,0,18.15,2.81
332765.5843,2241.44,7.01,3.6,1,32.68,10.0
332887.2554,2369.85,9.32,7.84,0,22.5,5.35
120926.3367,1035.83,5.19,1.29,0,29.27,1.0
333298.017,2168.2,9.73,5.67,1,38.99,3.31
267385.6889,718.96,4.99,5.52,1,44.73,9.14
235650.3565,844.95,7.09,2.59,0,11.38,10.0
264253.4463,964.89,5.97,6.21,1,49.67,4.33
227861.6369,1196.5,4.3,5.61,1,76.47,0.89
307857.6781,790.32,9.1,5.1,1,14.13,5.34
146907.4989,837.14,5.26,2.75,0,37.98,6.07
239822.1002,972.44,7.29,4.36,0,72.18,3.3
98378.32224,844.84,8.7,3.67,1,19.26,6.47
298550.7118,550.0,8.78,5.16,1,9.22,9.88
242627.3715,740.01,5.54,3.39,0,41.46,5.15
160332.0108,581.4,10.0,4.62,0,9.17,4.15
339797.2043,1181.53,5.17,5.31,0,69.19,7.97
225891.6674,1261.69,8.3,6.5,0,11.54,4.01
619955.3462,1924.04,8.44,6.17,0,37.2,6.88
310836.675,1155.16,4.35,4.26,1,47.38,2.77
253480.6175,1119.46,7.05,6.65,0,26.99,8.08
239145.3146,759.92,6.78,5.45,0,19.42,7.11
398689.0703,663.24,6.43,5.29,0,33.49,6.95
436583.3912,763.08,8.4,4.96,0,53.7,5.22
242810.4204,820.47,8.95,7.84,0,36.6,9.59
134058.0544,550.0,4.88,3.95,1,18.54,6.08
323473.5061,1331.18,8.4,5.99,0,3.0,7.91
158687.2579,550.0,7.06,4.48,0,18.75,2.21
335653.1603,783.91,6.85,6.53,0,41.84,5.65
120021.2617,550.0,8.73,4.0,0,41.81,7.62
184100.4687,628.32,8.35,3.09,1,3.83,4.17
492873.3022,1535.8,9.36,7.77,0,16.65,6.07
422702.956,1634.15,7.3,6.64,0,22.1,6.09
498000.8251,1275.98,6.95,5.72,1,41.23,7.52
503922.7306,1025.74,6.36,7.03,1,16.47,6.83
276838.4577,1763.24,8.11,7.48,0,52.44,10.0
240991.5035,845.78,7.55,4.71,0,17.02,5.38
327888.4721,550.0,9.38,7.64,0,14.85,10.0
202571.4329,1286.47,5.03,5.31,1,42.57,0.21
212646.0281,1241.82,6.07,7.54,1,23.26,7.92
402358.3158,897.55,6.1,4.87,0,41.05,5.59
363405.0405,1274.67,6.74,2.2,0,20.36,2.74
264808.5711,834.38,7.19,7.24,0,29.08,6.66
314192.7979,608.48,3.78,3.21,1,49.6,1.43
300946.7406,605.16,4.91,3.82,1,28.95,2.03
234702.934,1033.18,6.28,5.26,0,35.33,7.41
735196.0247,2263.12,9.91,7.79,1,32.5,3.85
315717.5255,1008.63,1.37,2.93,1,20.61,7.93
126222.5514,550.0,6.29,4.46,0,57.92,3.0
737642.2279,1300.3,5.12,6.66,1,8.64,2.2
365728.1034,1212.0,6.52,4.54,0,63.58,4.71
122975.5391,872.51,5.26,2.15,0,50.3,4.51
236584.1873,964.97,7.31,5.1,0,33.85,8.76
259129.7683,1841.53,8.77,7.17,1,6.79,10.0
395615.6045,1032.15,2.31,6.06,0,64.88,10.0
249025.7814,1573.38,3.92,5.33,0,52.98,7.17
322050.2796,1498.46,9.52,6.29,0,23.68,7.12
550696.1107,1414.69,4.18,4.79,1,35.25,4.52
210357.1794,974.94,6.27,3.28,1,24.58,3.49
287178.9815,1213.2,10.0,6.99,0,20.09,0.84
317798.9332,1231.59,10.0,5.37,0,19.61,6.3
450120.2274,1323.84,7.17,6.12,1,30.8,4.51
230578.9288,1243.58,4.79,3.11,0,30.16,4.62
251945.1802,1194.06,9.66,5.83,1,31.81,2.23
189599.5983,931.48,6.56,5.83,0,23.97,6.17
165824.5859,550.0,4.54,2.96,0,31.95,2.37
146453.1937,550.0,5.59,3.8,1,56.96,0.79
183995.1525,1286.07,6.27,6.26,1,54.68,4.86
138503.6879,710.29,7.92,3.97,1,43.08,7.39
237627.2881,1774.66,7.65,4.79,1,26.7,1.66
324624.6879,1029.16,8.87,8.43,0,20.42,6.02
179443.4472,1418.88,5.06,4.7,0,39.49,4.43
207562.4052,832.15,5.04,3.88,0,34.82,5.92
188495.1353,1251.57,9.35,5.19,1,38.4,9.15
191506.719,700.48,6.91,4.29,0,50.52,6.17
99338.70513,754.7,7.34,4.36,0,20.47,7.14
345417.8795,919.65,9.71,10.0,1,13.4,1.78
269316.6177,620.25,8.27,3.53,0,5.02,8.66
452624.6154,1212.22,6.54,5.54,0,12.2,10.0
228863.4452,1412.23,8.64,2.78,1,35.62,1.8
455923.3553,550.0,7.79,6.19,0,20.39,6.42
182530.0161,938.02,7.07,4.66,0,22.04,4.07
439655.1702,1361.81,8.0,6.16,1,47.28,4.48
108490.1181,550.0,6.05,2.36,0,17.37,5.45
289280.6071,990.49,4.67,4.57,0,31.15,7.06
213545.5455,550.0,6.84,3.19,0,16.11,1.8
187417.2256,1313.81,5.35,4.63,0,47.02,6.3
313945.7134,738.56,6.36,5.69,0,9.32,9.38
209226.8989,1502.69,7.19,3.68,1,3.82,3.66
132210.7474,1148.42,2.47,4.42,1,7.21,8.77
462244.0767,1391.17,5.87,4.56,0,40.47,0.32
214544.3699,1108.17,3.75,4.72,0,34.18,6.17
163561.6621,638.87,6.47,3.63,1,22.36,3.12
650465.8666,1215.43,8.95,5.25,0,25.14,2.96
445004.1482,1663.86,6.17,5.2,1,60.44,7.91
239369.4839,695.98,9.4,4.23,0,18.15,9.81
107249.169,609.97,8.2,5.92,0,12.26,9.35
324655.1221,1075.51,8.54,4.78,1,22.7,6.47
232133.557,932.66,5.49,4.02,0,16.89,10.0
208793.7303,666.15,4.97,3.22,0,15.22,8.12
298345.4482,1016.49,8.6,6.99,0,17.68,10.0
110050.8784,550.0,5.5,1.75,0,38.91,5.59
148678.0634,871.97,8.03,3.95,0,43.3,3.54
202583.5174,1030.28,7.91,4.38,0,1.22,10.0
419409.8298,1601.72,8.22,8.47,1,34.09,3.61
454502.9972,922.04,9.72,5.83,0,20.59,5.29
435944.4423,1406.46,5.56,3.69,0,11.27,1.79
306732.7233,1618.08,7.1,3.83,1,14.36,0.97
246420.5807,932.72,6.72,4.13,1,33.19,7.32
277537.2027,1057.01,8.06,4.45,0,0.92,7.41
239318.3161,1817.51,6.96,3.42,0,39.32,5.55
241637.9918,1431.8,7.24,5.21,0,56.36,7.34
120438.0192,666.18,6.67,5.4,0,56.8,4.1
347447.5701,550.0,3.37,2.32,0,44.66,3.83
220458.9936,901.6,8.26,6.1,0,25.15,4.74
467961.8684,565.46,8.15,7.78,0,30.3,6.09
434448.4595,550.0,1.45,0.09,1,44.22,0.84
419687.7832,1823.78,6.2,4.8,0,26.43,10.0
305321.266,1199.97,8.49,4.77,0,49.02,9.67
232410.9649,550.0,6.68,6.21,1,29.98,6.79
180416.2472,1018.92,3.63,3.53,0,60.88,1.49
297723.341,571.47,7.64,3.06,1,30.14,2.34
240851.9783,1201.96,6.12,2.27,1,1.26,9.04
166427.1753,917.3,5.71,4.4,1,5.74,5.18
96713.65354,1245.47,5.19,3.13,0,14.01,4.93
446605.6897,821.75,5.74,3.22,1,4.28,8.32
502542.4192,1312.76,8.1,6.54,0,5.97,7.55
196232.7393,550.0,4.55,2.3,0,40.98,3.96
420809.5649,1188.36,8.36,9.29,0,14.75,8.54
481402.8049,1001.9,6.72,6.41,1,27.83,10.0
225726.3565,550.0,7.36,6.68,1,46.13,4.6
149978.7022,675.68,5.07,3.42,1,13.41,3.86
203871.3077,606.65,6.52,5.61,0,70.74,9.97
284755.1279,923.99,7.71,5.26,0,21.18,9.72
270462.6923,1084.91,6.69,7.41,0,46.78,6.95
331024.3962,877.75,9.49,5.23,0,20.51,8.35
407353.718,1494.74,6.85,3.34,0,3.71,1.64
287109.9397,1176.46,8.32,5.79,1,26.29,5.44
304845.3009,578.1,5.33,3.71,0,54.6,4.63
267861.9687,550.0,7.5,4.14,0,27.77,8.95
137586.1798,616.33,4.76,4.84,0,11.24,6.17
270524.0295,727.07,7.39,7.51,0,16.43,5.48
195413.4724,807.19,4.73,3.36,0,24.9,7.11
299025.9899,550.0,1.98,1.03,1,22.54,10.0
484526.5342,1682.91,9.46,3.61,0,8.53,4.48
184180.3022,1248.3,7.29,4.53,0,11.27,6.67
222404.4952,1053.33,7.5,5.68,0,4.18,6.44
382797.6505,1554.72,7.68,4.88,0,12.7,4.64
409528.0416,1140.2,5.78,2.72,0,33.81,5.79
267223.3677,1648.24,8.19,9.51,1,6.9,6.68
168532.7932,768.03,6.09,3.18,0,33.47,0.62
112603.21,699.19,5.25,2.17,1,16.4,7.15
142609.1818,550.0,5.99,4.14,0,46.21,9.59
207397.7233,550.0,6.97,1.27,1,27.16,8.98
267584.1455,1045.55,10.0,9.33,1,22.97,6.79
558155.1768,1464.01,8.56,4.62,1,34.11,6.2
359093.1204,786.27,7.39,3.12,0,17.43,7.79
457222.6993,938.87,9.37,3.13,0,24.16,10.0
300755.5043,1427.72,6.79,2.59,1,11.33,2.38
152646.3897,550.0,3.72,2.33,0,16.03,6.63
257554.7764,550.0,9.06,3.7,1,63.9,10.0
514357.4585,1528.82,9.83,7.05,1,21.15,4.62
567889.104,1293.66,8.15,6.92,0,0.03,3.47
157001.7057,550.0,3.4,2.51,1,45.5,4.46
307086.9012,791.11,5.55,3.5,1,37.43,3.32
271793.6411,1377.31,6.94,6.04,1,3.31,10.0
231129.7199,936.56,7.1,4.93,0,30.81,1.75
237511.6102,1408.2,7.67,6.53,1,29.15,3.56
127257.9956,651.19,6.42,3.11,1,46.53,3.71
211407.4124,550.0,7.89,4.09,1,44.06,9.53
312625.3158,689.64,6.28,4.95,1,34.24,7.23
372977.0263,1946.47,6.08,7.14,0,31.92,3.32
268997.6092,769.22,3.95,2.5,1,16.83,4.73
493844.755,1163.6,6.68,4.81,1,60.33,4.78
473382.5348,1026.36,8.81,4.98,0,0.1,7.47
539832.9873,1666.59,9.47,7.52,1,23.97,2.05
403830.6891,1001.84,9.21,6.34,0,9.02,6.21
267888.0566,968.6,7.04,5.93,0,45.22,5.45
492336.0882,2237.66,7.58,3.36,1,18.76,6.3
742617.9442,1725.08,8.0,8.59,1,4.47,8.98
290402.2247,1088.99,6.85,3.76,0,49.82,6.96
157501.3561,907.68,7.47,4.97,0,11.86,4.83
906660.2127,2336.49,9.97,8.52,0,28.77,10.0
280091.384,560.6,9.63,6.69,0,42.25,7.62
224003.9849,1452.7,9.49,7.83,1,40.47,9.59
248945.8748,835.7,2.03,0.97,0,9.56,1.17
405519.9775,1230.2,8.39,3.4,0,25.03,10.0
439069.212,1066.78,10.0,6.3,0,18.99,6.06
653440.5314,1273.03,10.0,8.56,0,47.08,8.8
665295.7983,1594.72,10.0,9.5,1,11.42,10.0
453273.4861,808.49,7.89,6.43,0,2.8,3.8
400961.5153,1140.21,6.94,4.73,0,11.2,8.63
291765.9698,1713.06,8.47,8.67,0,33.38,5.4
354524.7111,1152.85,4.81,5.47,1,40.22,9.02
206029.5987,1004.05,6.11,4.07,0,16.66,3.72
571365.9853,1476.04,10.0,4.1,1,68.22,5.45
317470.2329,1485.13,6.04,3.02,0,56.6,0.38
155929.0242,550.0,6.4,1.05,0,50.22,7.96
659535.8009,1486.33,8.75,8.73,0,44.52,4.45
272679.2009,1672.39,5.58,5.15,0,20.61,10.0
196980.4189,1038.76,4.68,2.66,1,50.89,2.23
490302.2082,901.77,9.15,8.27,1,2.35,5.61
397874.7103,1533.97,9.64,6.26,1,30.03,2.15
458837.414,1421.05,10.0,8.03,0,43.06,5.65
166175.7552,550.0,4.89,4.43,0,17.82,2.21
328246.596,1546.52,9.04,6.25,0,39.93,5.64
354100.9924,1023.07,8.3,6.2,0,13.02,7.85
407852.18,1489.29,7.43,7.17,1,21.6,2.6
218624.3683,550.0,7.24,4.86,0,30.03,10.0
196597.1681,821.78,4.2,4.34,1,35.37,5.22
308897.155,1539.94,7.41,6.83,0,38.41,5.13
422653.6677,1883.99,4.07,3.32,1,36.72,7.99
251522.4401,1351.97,8.45,5.21,1,31.68,6.19
161529.1313,671.5,10.0,4.44,0,52.18,8.14
550819.4833,976.42,6.27,6.01,0,45.98,1.16
550806.2523,1156.86,10.0,7.11,1,15.05,9.43
448231.5409,1588.03,10.0,6.64,1,5.1,2.86
129571.1343,550.0,5.57,1.34,1,42.87,7.75
433475.4898,671.38,7.48,6.29,0,17.83,10.0
254403.7403,864.82,3.34,3.64,1,44.84,1.05
705360.8368,1781.54,7.54,7.56,1,48.4,6.39
543530.4933,2117.97,6.31,5.13,0,32.06,8.24
518283.6632,765.43,6.2,5.35,1,16.74,2.51
438422.9176,1123.61,7.9,4.88,0,51.99,10.0
131050.8324,550.0,9.2,4.26,1,12.47,8.07
314516.4965,1626.18,10.0,6.96,0,4.27,6.58
402228.346,981.82,5.5,7.12,0,30.67,1.61
134713.424,1573.4,1.31,0.9,0,30.65,3.09
288465.6413,774.77,9.86,6.33,0,2.14,10.0
421368.8869,1726.12,5.82,5.31,1,34.06,9.84
298228.7665,1306.61,7.6,8.35,0,43.38,5.57
272607.5873,1226.32,8.47,4.36,0,64.08,6.67
365600.5205,1487.6,6.97,7.9,0,17.89,10.0
419463.4383,1003.46,7.22,5.03,0,22.64,5.1
295144.8944,550.0,5.47,4.58,1,24.63,2.93
532685.0983,1191.34,7.23,3.81,0,1.45,6.23
504108.4969,1049.18,8.48,6.57,0,28.7,5.31
152467.1669,550.0,5.26,1.31,0,70.32,10.0
365276.7021,1486.85,6.05,6.28,0,37.0,5.21
157955.0427,596.69,5.54,1.77,0,31.65,9.02
94313.99041,573.32,7.83,0.78,0,18.2,2.2
763219.162,2721.32,7.82,7.45,1,16.07,1.17
621039.3751,1134.03,9.53,6.34,0,12.9,6.63
552908.7589,1620.01,9.78,7.77,0,35.77,5.02
142093.7534,598.47,4.03,0.79,0,55.41,7.9
257182.233,757.36,8.47,6.28,0,23.72,0.58
243947.2442,1051.64,10.0,8.93,0,23.99,7.33
192498.1029,799.39,6.8,6.96,1,43.15,6.71
424157.0636,1266.03,8.24,5.25,1,8.01,5.05
96645.45592,777.56,5.5,3.48,0,36.53,6.75
136195.1048,550.0,5.07,5.45,0,36.12,5.17
215651.3935,879.97,0.29,0.22,0,5.09,1.27
495641.0722,2084.71,9.27,9.76,0,38.97,10.0
387216.5626,675.02,10.0,5.87,0,53.63,9.82
214925.2506,955.53,8.2,4.91,0,40.47,7.27
267812.1871,550.0,6.04,4.74,0,51.53,7.21
589555.3422,1646.56,9.64,9.32,1,16.06,5.22
260597.4029,1108.96,2.98,2.56,0,36.58,8.74
354353.6387,897.24,6.03,5.74,0,45.12,3.02
353477.4283,1655.56,6.14,5.43,0,28.7,3.61
202946.7719,550.0,3.47,0.53,1,35.96,0.28
96293.02236,550.0,4.48,1.57,0,30.23,8.97
394191.4072,1040.56,10.0,8.66,0,8.89,10.0
259037.9951,1065.38,6.05,5.92,1,18.38,4.86
119443.0763,1329.87,5.59,6.29,0,23.7,5.97
187420.2746,585.81,5.41,2.81,1,59.58,5.71
165834.1971,875.41,5.72,1.62,0,45.34,4.25
364516.1464,1058.63,8.59,5.49,0,36.07,6.48
477452.2338,1871.75,10.0,9.89,1,46.58,5.49
181434.0593,550.0,7.29,1.34,0,35.85,5.19
324096.027,823.48,8.54,2.11,1,35.64,2.82
382061.9295,1524.6,9.65,7.69,1,22.52,6.19
939276.434,1810.08,9.82,10.0,1,1.85,9.46
643648.7488,1865.64,9.34,6.88,0,22.83,7.53
215180.9302,1096.85,3.4,2.14,0,52.0,7.49
326008.5763,1165.21,8.38,7.27,0,13.42,7.19
311578.357,1288.28,10.0,7.98,0,22.43,5.98
181925.901,1515.29,5.91,6.27,1,25.99,8.65
219383.0633,693.41,6.27,5.63,1,45.84,4.11
143602.3822,550.0,5.29,3.88,1,36.8,8.86
463808.856,1337.43,7.86,7.82,1,20.59,5.87
422218.6244,990.36,4.77,3.69,0,19.87,3.63
510710.9186,792.14,6.95,7.09,0,0.03,7.29
311283.1048,1220.09,8.58,7.82,0,4.93,5.31
272444.5384,836.62,8.32,3.99,0,7.86,2.88
565338.9769,1207.93,7.59,4.44,1,3.65,5.38
404300.6422,1479.88,8.7,7.4,1,27.75,10.0
552338.3594,1226.31,8.19,4.77,0,5.54,9.42
704374.5511,1415.72,9.38,7.6,0,0.54,8.73
177944.3403,891.4,5.65,4.4,0,43.9,8.22
504143.4412,1508.17,7.4,8.17,1,11.22,8.46
460052.4777,662.93,8.04,6.81,0,3.64,10.0
212162.2289,620.84,5.13,4.53,1,19.36,1.88
369157.1951,1423.6,10.0,7.67,0,35.1,0.43
264441.7319,1336.19,7.71,3.45,1,53.4,2.02
149533.4247,550.0,5.96,3.17,0,36.49,5.1
666173.327,1300.36,10.0,5.43,0,19.48,4.9
135864.9437,550.0,5.38,6.54,1,6.72,8.61
231996.9865,701.95,6.02,4.15,1,31.0,2.0
117728.0793,643.21,5.83,4.58,0,41.99,6.07
223236.2557,550.0,6.42,6.13,1,16.84,1.68
161470.8323,550.0,4.1,2.75,0,36.28,8.77
421138.8424,1565.15,9.61,7.24,0,25.19,8.93
375931.0308,2046.61,9.48,3.89,0,24.77,0.33
425810.8387,1559.56,8.21,7.33,0,37.91,9.66
373177.5445,583.03,2.56,1.08,1,50.65,4.18
225737.5059,839.86,7.8,4.86,1,44.57,5.25
126206.8993,550.0,3.36,3.95,0,23.69,8.5
410758.1669,1573.25,8.77,6.74,0,6.2,6.0
472890.0803,1791.87,8.51,8.99,1,25.56,6.67
189257.8577,717.52,0.26,1.9,0,3.49,5.78
124464.1959,755.67,6.48,3.11,1,77.3,7.29
181325.5549,550.0,7.36,3.18,1,35.82,3.74
246206.4743,550.0,8.63,8.44,0,39.33,0.79
387589.0129,873.68,9.36,3.91,0,23.16,6.87
121420.1686,550.0,5.34,3.78,0,36.77,0.11
293640.4683,1220.52,5.63,4.08,0,31.06,1.45
233490.1751,634.09,7.09,4.62,0,14.49,8.7
364861.8592,711.62,10.0,4.27,1,15.09,6.01
130243.4643,550.0,7.84,2.68,0,49.12,3.86
93105.94989,871.09,8.26,4.88,1,2.13,1.94
384299.924,1257.82,4.91,2.14,0,8.17,0.15
227591.673,998.15,6.1,5.91,0,23.69,3.55
211064.3934,817.54,7.39,10.0,1,40.29,8.18
217710.7415,915.61,9.0,1.96,1,12.01,7.14
345709.3186,1512.19,8.83,6.23,1,8.59,5.84
481998.8766,1722.1,5.8,6.38,0,8.24,6.66
537982.891,926.57,5.13,5.81,1,55.14,6.43
330746.0957,1681.2,9.04,5.12,1,30.33,9.44
152757.5791,550.0,6.85,6.21,0,22.66,10.0
210727.7944,550.0,9.5,2.54,0,1.34,3.42
246595.8337,550.0,10.0,8.64,0,14.86,6.69
209231.3155,590.02,6.14,3.41,0,77.49,1.36
357079.6137,978.99,9.79,8.3,1,10.14,4.19
255381.687,1254.08,7.25,5.49,1,16.5,2.81
244689.5845,1239.22,7.22,6.45,0,15.15,2.95
229928.759,550.0,4.71,2.58,0,17.2,9.54
539177.061,1666.43,4.87,7.22,1,36.29,3.68
360527.6946,1464.41,5.39,3.83,0,34.62,6.63
453152.4975,1445.76,8.61,6.0,0,3.88,10.0
152926.0367,550.0,5.9,2.16,0,37.45,6.13
222597.6752,618.1,6.4,6.15,0,17.55,7.18
385007.861,1746.58,5.1,8.01,0,26.04,10.0
176391.7665,1002.49,8.31,3.28,1,44.61,5.71
380952.6277,1271.07,10.0,5.37,0,2.22,7.21
208211.2095,550.0,5.54,5.51,0,5.78,7.21
379212.9742,781.76,9.09,6.67,0,23.35,10.0
232474.8527,1382.16,6.48,5.77,0,13.57,2.68
471552.2626,1713.51,8.88,7.36,1,74.91,5.01
311205.1828,1293.75,6.32,5.62,0,35.97,8.32
601712.3569,1359.74,10.0,4.76,1,22.8,2.63
319023.7068,550.0,8.65,3.54,0,52.63,4.75
237318.6527,945.51,9.8,6.9,1,4.92,4.82
138710.3964,550.0,4.02,0.35,0,37.86,7.22
216085.2785,1028.21,7.45,2.3,1,28.05,4.81
263584.8855,1625.02,5.56,1.16,0,44.81,8.09
364331.1886,1633.79,7.84,7.66,0,9.67,5.78
463033.8802,1183.37,8.32,4.74,1,3.98,7.26
167051.6335,693.49,3.57,4.09,1,52.08,1.83
540757.4699,1984.35,6.17,4.08,0,65.69,10.0
263012.9653,1167.24,3.91,1.76,1,50.25,7.1
272557.0395,768.35,6.97,3.1,0,24.76,3.01
297613.6479,827.88,2.5,2.74,1,26.68,3.09
246476.0065,1526.32,8.62,6.46,0,33.18,7.12
297271.0176,862.47,5.03,8.02,1,39.0,5.65
501300.8343,1551.69,8.25,7.01,0,37.62,8.95
410196.7071,1255.64,4.5,2.86,0,6.03,10.0
143398.796,550.0,5.05,6.62,0,39.76,5.87
497692.5176,2137.72,8.32,5.42,1,11.07,6.07
245087.8371,1010.8,5.97,5.6,0,5.04,2.8
290794.3398,550.0,1.57,0.23,0,54.87,3.28
214522.3518,550.0,7.53,4.81,0,29.14,6.64
163370.4662,550.0,5.99,5.78,1,21.5,4.44
533047.0772,1647.17,6.23,6.23,0,1.55,0.54
288145.2699,550.0,2.74,3.61,1,55.2,1.71
519447.7747,1296.86,8.64,6.62,0,27.45,2.27
317819.7604,550.0,6.55,5.23,1,63.65,5.77
264375.9423,907.75,5.24,4.46,1,53.95,9.44
140831.8237,914.76,4.64,5.22,0,32.48,5.47
347138.2077,1410.59,7.66,5.4,0,51.57,10.0
495124.7829,1059.29,4.16,4.35,1,17.83,5.77
462194.2771,1048.34,4.3,4.79,0,39.38,10.0
129968.5095,943.64,7.3,3.34,0,0.66,6.01
499696.5864,1069.5,7.17,7.36,1,15.72,6.74
192170.6232,550.0,3.36,2.2,1,17.56,8.13
162230.1013,803.03,7.11,4.16,0,2.6,9.17
144202.7392,554.35,6.56,4.28,1,31.51,7.04
265916.5792,1608.13,5.65,5.52,1,33.09,6.77
397269.967,1508.89,7.67,5.21,0,43.53,10.0
401584.651,600.25,6.48,6.01,1,19.99,9.18
196709.0234,815.38,4.32,3.6,0,19.55,4.09
418385.4546,1501.57,8.37,8.56,0,14.76,5.61
189457.1494,712.07,2.81,0.81,1,40.81,1.57
165611.8879,587.12,3.83,3.24,0,24.81,8.96
363057.9952,857.66,8.16,3.71,1,26.87,5.19
278236.9864,975.14,4.21,4.9,0,25.52,4.68
179209.2624,550.0,3.98,1.99,0,15.64,8.58
189735.9028,958.81,6.28,3.58,0,32.08,10.0
404832.6191,1645.3,6.51,8.29,0,72.39,8.4
487805.8679,585.68,8.69,6.84,0,19.57,3.07
153056.5317,945.36,5.07,4.05,0,42.9,10.0
290609.6604,994.02,9.77,7.88,0,1.48,5.04
165322.2964,1299.01,6.35,2.41,0,26.34,0.88
122588.4295,798.61,7.89,3.92,0,36.1,8.99
284846.2384,1343.09,7.46,4.41,0,22.15,7.6
127451.1909,599.91,6.74,6.25,0,67.95,4.63
201689.7868,1060.93,8.57,5.87,0,50.43,1.11
189542.5624,846.02,4.31,5.48,0,35.7,10.0
173949.9365,1332.33,5.14,3.27,0,30.33,9.73
174263.9779,550.0,3.34,3.57,0,45.92,8.4
89280.52796,807.17,2.45,1.8,1,51.91,5.02
237038.4748,733.29,7.93,4.78,1,32.07,2.97
244605.9014,1773.43,7.86,5.54,1,10.13,4.27
288153.2503,550.0,6.2,4.18,0,68.03,8.08
224911.6551,1073.17,7.11,4.82,0,40.22,6.82
211645.67,550.0,3.48,2.4,0,99.73,3.77
200818.954,1068.3,4.16,5.96,0,38.4,8.17
254658.8327,550.0,5.14,6.49,0,14.72,6.99
345593.8591,1319.52,5.33,5.6,1,38.04,6.27
163022.5614,813.05,4.04,3.8,1,27.54,10.0
494888.9838,1420.14,8.32,5.33,1,19.59,10.0
185993.6128,692.3,6.69,5.84,0,7.83,0.53
148845.0637,647.66,8.68,4.44,0,4.44,5.52
388416.6197,1382.66,6.78,6.7,0,44.48,6.62
354546.9918,1193.45,6.3,4.25,0,6.1,8.99
226831.0002,692.78,10.0,7.45,0,49.8,10.0
101198.7549,723.38,4.16,4.53,0,46.25,4.82
425692.9945,879.16,8.25,6.62,1,59.77,10.0
238200.4947,1814.94,7.17,3.99,1,13.44,0.57
329824.8013,1114.74,5.03,4.89,0,22.19,5.2
175483.1363,1247.13,6.4,5.83,0,56.62,4.79
682259.8491,715.39,6.74,9.79,0,28.35,6.87
278318.661,1226.9,8.88,7.27,0,46.35,5.51
392429.0313,1755.48,6.6,4.68,0,32.19,0.57
331485.0916,550.0,10.0,5.64,0,26.02,6.13
330678.6526,665.08,7.08,4.08,0,24.14,0.77
432094.8602,1837.46,6.98,3.92,0,29.17,4.38
189418.2463,810.55,4.68,2.73,1,64.28,6.57
143641.9416,721.86,8.58,7.8,0,19.29,0.9
267057.6411,781.49,6.09,5.16,0,5.11,7.64
206442.1435,1495.88,5.19,3.56,1,25.55,8.13
694486.5215,1872.27,9.95,7.82,1,45.7,8.51
576752.4502,1566.17,6.14,4.14,0,28.69,2.75
560996.5578,1788.56,8.81,7.08,1,6.45,8.0
180908.3476,1191.88,2.44,2.21,0,49.65,2.53
113104.3844,550.0,4.0,1.62,0,20.54,4.28
104345.7119,767.45,4.54,3.55,0,50.37,4.3
249963.3173,870.2,6.23,6.87,0,37.28,7.61
408043.3866,1362.44,7.43,8.11,0,14.43,10.0
150637.9491,550.0,1.86,2.41,0,53.2,5.25
206841.4109,550.0,6.05,2.75,0,32.95,5.92
170246.3256,1408.21,2.49,3.39,0,46.21,10.0
551271.1624,1259.78,8.25,6.01,1,54.61,1.63
479105.0217,1074.5,8.75,6.32,1,45.71,8.37
563818.5624,829.1,5.6,5.79,0,17.1,9.8
381701.4755,805.92,7.63,7.07,0,48.26,6.61
160474.9654,550.0,6.29,4.34,1,22.66,2.45
364356.9769,1297.08,7.99,4.74,0,58.74,6.79
247646.9723,550.0,5.31,1.28,0,21.44,0.86
329273.5299,550.0,6.07,0.05,1,6.33,3.59
220797.4023,1541.15,4.48,4.85,1,11.97,2.15
251505.5591,1092.77,5.26,5.65,0,35.32,9.12
204444.2675,550.0,5.04,0.84,0,43.63,0.17
374368.3765,550.0,7.85,5.5,0,27.71,10.0
197516.8211,858.42,5.66,5.87,1,51.26,2.34
579785.4694,1575.75,8.22,5.66,1,58.72,6.39
371205.3039,1359.56,8.37,5.91,0,19.82,9.35
427688.4335,1438.94,9.5,5.88,0,37.04,6.48
536763.4995,1312.94,9.42,6.7,0,3.88,6.24
203642.5544,1129.85,8.21,5.55,1,4.93,6.87
252206.3363,996.4,4.75,2.25,0,34.75,5.84
321147.6717,862.05,8.65,3.04,0,39.39,5.92
295342.0273,1523.17,7.65,5.91,0,57.21,1.47
479551.9932,1191.96,6.55,5.03,0,36.95,6.45
417432.9492,1339.23,6.0,6.43,0,27.85,4.57
212861.6656,1729.98,9.04,5.58,0,21.64,4.99
234225.3508,984.01,8.52,3.14,0,24.57,5.21
233342.2854,550.0,7.82,6.34,0,40.7,7.84
304061.1571,781.01,6.16,4.69,1,32.52,9.66
475596.2442,833.65,7.22,6.58,0,5.6,6.3
137469.2588,602.62,6.38,7.35,0,33.84,1.77
669899.8306,2405.15,9.41,5.8,0,8.07,5.15
190240.4202,550.0,8.9,5.3,0,64.12,5.81
182818.7408,550.0,5.82,4.55,1,31.93,8.44
277124.1579,1102.88,10.0,8.05,1,35.8,7.54
311510.6121,773.75,9.16,4.57,1,12.94,7.22
